labels,movie_name,nums,ranking,rate,score,score_num,title
"[['剧情', '动作', '动画', '历史', '战争', '古装']]",,3091047,,8.7,,2005,大英雄狄青‎ (2005)
[['剧情']],,5244067,,8.7,,2004,和你在一起‎ (2004)
"[['动画', '儿童']]",,1870436,,8.7,,1989,舒克和贝塔‎ (1989)
[['剧情']],,1830591,,8.7,,1995,一地鸡毛‎ (1995)
"[['剧情', '儿童']]",,2260830,,8.7,,1987,动物王国窃案‎ (1987)
"[['剧情', '战争']]",,6013870,,8.6,,2011,永不磨灭的番号‎ (2011)
,纳米核心 第二季,,8.7,,11510450,,
,恰同学少年,,8.6,,2148367,,
,楚留香新传,,8.6,,5392061,,
,国防生,,8.6,,6008298,,
,超智能足球,,8.6,,5268621,,
,铁血征途,,8.6,,20395155,,
,一家老小向前冲,,8.6,,6810839,,
,为了一句话,,8.6,,26674142,,
,青鸟的天空,,8.6,,2381939,,
,新乱世佳人,,8.6,,2296657,,
"[['剧情', '爱情']]",,26581830,,8.6,,2017,你好，旧时光‎ (2017)
,校园先锋,,8.6,,2156733,,
,情有千千劫,,8.6,,3558794,,
,环保剑,,8.6,,25977137,,
,虹猫蓝兔勇者归来,,8.6,,20285173,,
,邋遢大王奇遇记,,8.6,,1817169,,
,其实不想走,,8.6,,3071248,,
[['剧情']],,4172568,,8.7,,2009,沂蒙‎ (2009)
"[['剧情', '动作', '战争', '动画']]",,30156276,,8.7,,2018,雄兵连之乾坤篇‎ (2018)
,侠岚 第五季,,8.6,,26280559,,
,家里比较烦,,8.6,,3017359,,
,男人不醉,,8.6,,26296022,,
,隋唐英雄传,,8.6,,20452301,,
"[['剧情', '动画']]",,11510450,,8.7,,2016,纳米核心 第二季‎ (2016)
"[['剧情', '爱情']]",,6008298,,8.6,,2013,国防生‎ (2013)
"[['剧情', '武侠', '古装']]",,5392061,,8.6,,2012,楚留香新传‎ (2012)
"[['儿童', '科幻', '动画', '冒险', '运动']]",,5268621,,8.6,,2010,超智能足球‎ (2010)
"[['剧情', '传记', '历史']]",,2148367,,8.6,,2007,恰同学少年‎ (2007)
[['剧情']],,2156733,,8.6,,1996,校园先锋‎ (1996)
"[['剧情', '家庭']]",,2381939,,8.6,,2004,青鸟的天空‎ (2004)
"[['剧情', '家庭']]",,2296657,,8.6,,1997,新乱世佳人‎ (1997)
[['剧情']],,26674142,,8.6,,2015,为了一句话‎ (2015)
"[['喜剧', '家庭']]",,6810839,,8.6,,2005,一家老小向前冲‎ (2005)
"[['剧情', '战争']]",,20395155,,8.6,,2013,铁血征途‎ (2013)
"[['动画', '历史']]",,20452301,,8.6,,2000,隋唐英雄传‎ (2000)
"[['剧情', '爱情']]",,26296022,,8.6,,2015,男人不醉‎ (2015)
"[['儿童', '动画']]",,20285173,,8.6,,2011,虹猫蓝兔勇者归来‎ (2011)
,茶啊二中 第三季,,8.6,,26868516,,
,宇宙星神,,8.6,,7051370,,
,傻儿师长,,8.6,,2310145,,
,警察遇到兵,,8.6,,5320208,,
,二马,,8.6,,3110666,,
,超神学院之黑甲,,8.6,,26785786,,
,炊事班的故事2,,8.6,,2301027,,
,自古英雄出少年,,8.6,,3875047,,
[[]],,3017359,,8.6,,2000,家里比较烦‎ (2000)
,生活有点甜,,8.6,,26796680,,
,甜心格格,,8.6,,10491640,,
,那年那兔那些事  第三季,,8.6,,26842687,,
,炊事班的故事,,8.6,,2349361,,
,快把我哥带走 第二季,,8.6,,30255190,,
,十二生肖,,8.6,,2932856,,
,遇见王沥川,,8.6,,20444535,,
[['剧情']],,3071248,,8.6,,2001,其实不想走‎ (2001)
"[['儿童', '科幻', '动画', '冒险']]",,25977137,,8.6,,2006,环保剑‎ (2006)
"[['犯罪', '悬疑', '惊悚']]",,3558794,,8.6,,2002,情有千千劫‎ (2002)
"[['儿童', '动画']]",,1817169,,8.6,,1987,邋遢大王奇遇记‎ (1987)
,观世音菩萨传奇,,8.6,,5341867,,
,梦开始的地方,,8.6,,3032502,,
,猴娃,,8.6,,2252765,,
,迷雾,,8.6,,3065440,,
,水浒传,,8.6,,3904560,,
"[['喜剧', '动画']]",,26868516,,8.6,,2016,茶啊二中 第三季‎ (2016)
[['动画']],,7051370,,8.6,,2011,宇宙星神‎ (2011)
"[['喜剧', '犯罪', '悬疑', '惊悚']]",,5320208,,8.6,,2010,警察遇到兵‎ (2010)
"[['剧情', '喜剧', '家庭']]",,26796680,,8.6,,2016,生活有点甜‎ (2016)
"[['传记', '历史', '动画']]",,3875047,,8.6,,1995,自古英雄出少年‎ (1995)
[[]],,2310145,,8.6,,1992,傻儿师长‎ (1992)
[['喜剧']],,2301027,,8.6,,2004,炊事班的故事2‎ (2004)
"[['剧情', '悬疑']]",,3065440,,8.6,,2007,迷雾‎ (2007)
"[['剧情', '爱情', '历史']]",,3110666,,8.6,,1999,二马‎ (1999)
[['历史']],,3904560,,8.6,,1998,水浒传‎ (1998)
"[['剧情', '传记', '戏曲']]",,2252765,,8.6,,1993,猴娃‎ (1993)
[[]],,3032502,,8.6,,1999,梦开始的地方‎ (1999)
"[['剧情', '战争', '科幻', '动画', '冒险', '音乐']]",,26785786,,8.6,,2016,超神学院之黑甲‎ (2016)
[[]],,5341867,,8.6,,1995,观世音菩萨传奇‎ (1995)
"[['剧情', '爱情']]",,20444535,,8.6,,2016,遇见王沥川‎ (2016)
"[['剧情', '动画', '儿童', '奇幻']]",,2932856,,8.6,,1995,十二生肖‎ (1995)
"[['喜剧', '动画']]",,30255190,,8.6,,2018,快把我哥带走 第二季‎ (2018)
"[['历史', '战争', '动画']]",,26842687,,8.6,,2016,那年那兔那些事  第三季‎ (2016)
[['喜剧']],,2349361,,8.6,,2002,炊事班的故事‎ (2002)
"[['儿童', '喜剧', '动画', '古装']]",,10491640,,8.6,,2011,甜心格格‎ (2011)
,宝贝女儿好妈妈,,8.6,,4018198,,
,京剧猫之乘风破浪,,8.3,,30272760,,
,阿衰,,8.6,,1752266,,
,医者仁心,,8.6,,5392035,,
,镇魂街 第一季,,8.5,,26392671,,
,雄兵连之雄芯篇,,8.6,,27187158,,
,少年天子,,8.5,,2355581,,
,年轮,,8.5,,2341471,,
,大耳朵图图 第二季,,8.5,,25710909,,
,记忆之城,,8.5,,2245754,,
,老农民,,8.5,,25868187,,
,喜乐会,,8.6,,3095378,,
,暖春,,8.5,,3401244,,
,血色湘西,,8.5,,2340990,,
,道可道,,8.5,,2357306,,
,小小飞虎队,,8.5,,3017199,,
,琅琊榜之风起长林,,8.5,,26665065,,
,不能失去你,,8.5,,2995978,,
,黑白大搏斗,,8.5,,5360004,,
,铠甲勇士刑天,,8.5,,5937977,,
"[['喜剧', '动画']]",,1752266,,8.6,,2006,阿衰‎ (2006)
"[['动画', '家庭', '儿童']]",,4018198,,8.6,,2004,宝贝女儿好妈妈‎ (2004)
"[['剧情', '动作', '动画']]",,26392671,,8.5,,2016,镇魂街 第一季‎ (2016)
[['剧情']],,5392035,,8.6,,2010,医者仁心‎ (2010)
"[['动画', '奇幻']]",,27187158,,8.6,,2017,雄兵连之雄芯篇‎ (2017)
[[]],,3095378,,8.6,,1996,喜乐会‎ (1996)
"[['动画', '奇幻', '冒险']]",,30272760,,8.3,,2018,京剧猫之乘风破浪‎ (2018)
[['剧情']],,25868187,,8.5,,2014,老农民‎ (2014)
"[['剧情', '战争']]",,2245754,,8.5,,2007,记忆之城‎ (2007)
[['动画']],,25710909,,8.5,,2008,大耳朵图图 第二季‎ (2008)
[['剧情']],,2341471,,8.5,,1992,年轮‎ (1992)
"[['剧情', '家庭']]",,2995978,,8.5,,2006,不能失去你‎ (2006)
"[['剧情', '历史']]",,2355581,,8.5,,2003,少年天子‎ (2003)
"[['剧情', '古装']]",,26665065,,8.5,,2017,琅琊榜之风起长林‎ (2017)
[['动画']],,26280559,,8.6,,2014,侠岚 第五季‎ (2014)
"[['剧情', '动作', '科幻']]",,5937977,,8.5,,2011,铠甲勇士刑天‎ (2011)
"[['儿童', '战争']]",,3017199,,8.5,,1995,小小飞虎队‎ (1995)
"[['剧情', '悬疑', '惊悚', '犯罪']]",,5360004,,8.5,,2001,黑白大搏斗‎ (2001)
[['剧情']],,2340990,,8.5,,2007,血色湘西‎ (2007)
"[['剧情', '家庭']]",,3401244,,8.5,,2008,暖春‎ (2008)
"[['剧情', '犯罪', '悬疑']]",,2357306,,8.5,,2006,道可道‎ (2006)
,哪吒传奇,,8.5,,2156771,,
,天娇,,8.5,,3074716,,
,人参王国,,8.5,,2143839,,
,推拿,,8.5,,10540065,,
,大秦帝国之崛起,,8.5,,5923466,,
,世纪人生：董竹君传奇,,8.5,,3124002,,
,炊事班的故事3,,8.5,,2158699,,
,Q版三国,,8.5,,4124391,,
,家有儿女,,8.5,,2160565,,
,追,,8.5,,2363968,,
,只要你过得比我好,,8.5,,2156743,,
,斗破苍穹动画特别篇,,8.5,,27160637,,
,大清盐商,,8.5,,10527210,,
,誓言无声,,8.5,,2156655,,
,乘龙怪婿第一季,,8.5,,2993080,,
,风灵玉秀,,8.5,,27011773,,
,9·18大案侦破纪实,,8.5,,4009338,,
,和女儿的日常 第二季,,8.5,,27003246,,
,三国演义,,8.5,,27187152,,
,家有儿女2,,8.5,,5318129,,
"[['剧情', '历史']]",,5923466,,8.5,,2017,大秦帝国之崛起‎ (2017)
"[['喜剧', '家庭']]",,2160565,,8.5,,2005,家有儿女‎ (2005)
"[['剧情', '动画']]",,4124391,,8.5,,2003,Q版三国‎ (2003)
[[]],,3074716,,8.5,,2003,天娇‎ (2003)
[['剧情']],,10540065,,8.5,,2013,推拿‎ (2013)
[['剧情']],,2363968,,8.5,,2007,追‎ (2007)
[['动画']],,2143839,,8.5,,1997,人参王国‎ (1997)
"[['儿童', '动画', '奇幻', '冒险']]",,2156771,,8.5,,2003,哪吒传奇‎ (2003)
"[['剧情', '爱情', '家庭', '历史', '战争', '古装']]",,3124002,,8.5,,1999,世纪人生：董竹君传奇‎ (1999)
[['喜剧']],,2158699,,8.5,,2007,炊事班的故事3‎ (2007)
"[['剧情', '动画', '古装']]",,27011773,,8.5,,2017,风灵玉秀‎ (2017)
"[['剧情', '传记', '历史', '古装']]",,10527210,,8.5,,2014,大清盐商‎ (2014)
[['剧情']],,2156743,,8.5,,1994,只要你过得比我好‎ (1994)
"[['剧情', '喜剧', '古装']]",,2993080,,8.5,,2005,乘龙怪婿第一季‎ (2005)
"[['喜剧', '家庭', '儿童']]",,5318129,,8.5,,2005,家有儿女2‎ (2005)
[['悬疑']],,2156655,,8.5,,2002,誓言无声‎ (2002)
"[['动画', '奇幻', '冒险']]",,27160637,,8.5,,2017,斗破苍穹动画特别篇‎ (2017)
"[['战争', '动画']]",,27187152,,8.5,,2017,三国演义‎ (2017)
"[['儿童', '动画', '家庭']]",,27003246,,8.5,,2017,和女儿的日常 第二季‎ (2017)
[['犯罪']],,4009338,,8.5,,1994,9·18大案侦破纪实‎ (1994)
,高纬度战栗,,8.5,,2300197,,
,迷域行者,,8.5,,30140225,,
,最美的青春,,8.4,,27126973,,
,虎啸龙吟,,8.4,,27087788,,
,上海一家人,,8.4,,3008320,,
,平凡的世界,,8.4,,25851665,,
,神探狄仁杰2,,8.4,,2377277,,
,少林问道,,8.4,,26297251,,
,与青春有关的日子,,8.4,,1899616,,
,馒头日记,,8.4,,25799487,,
,听见凉山,,8.5,,25663172,,
,彼岸1945,,8.4,,6053337,,
,小虎还乡,,8.4,,3074611,,
,关中匪事,,8.4,,2995883,,
,黑猫警长,,8.4,,1860377,,
,海棠依旧,,8.4,,25835485,,
,过把瘾,,8.4,,2264216,,
,大校的女儿,,8.4,,2073771,,
,历史的天空,,8.4,,2160144,,
,百集聊斋之人鬼情缘,,8.4,,3134596,,
"[['动作', '动画', '悬疑']]",,30140225,,8.5,,2018,迷域行者‎ (2018)
[['剧情']],,27126973,,8.4,,2018,最美的青春‎ (2018)
"[['剧情', '爱情', '家庭']]",,3008320,,8.4,,1991,上海一家人‎ (1991)
[['剧情']],,2300197,,8.5,,2007,高纬度战栗‎ (2007)
"[['剧情', '战争', '古装']]",,27087788,,8.4,,2017,虎啸龙吟‎ (2017)
"[['剧情', '历史', '爱情']]",,1899616,,8.4,,2006,与青春有关的日子‎ (2006)
"[['剧情', '古装']]",,26297251,,8.4,,2016,少林问道‎ (2016)
"[['动画', '家庭']]",,25799487,,8.4,,2013,馒头日记‎ (2013)
"[['剧情', '爱情']]",,25851665,,8.4,,2015,平凡的世界‎ (2015)
"[['剧情', '动作', '悬疑', '古装']]",,2377277,,8.4,,2006,神探狄仁杰2‎ (2006)
"[['剧情', '历史', '爱情', '战争']]",,6053337,,8.4,,2012,彼岸1945‎ (2012)
[['剧情']],,25663172,,8.5,,2013,听见凉山‎ (2013)
"[['剧情', '历史']]",,2995883,,8.4,,2003,关中匪事‎ (2003)
"[['剧情', '儿童', '动画', '冒险']]",,3074611,,8.4,,2002,小虎还乡‎ (2002)
"[['剧情', '传记']]",,25835485,,8.4,,2016,海棠依旧‎ (2016)
"[['动画', '悬疑']]",,1860377,,8.4,,1984,黑猫警长‎ (1984)
"[['动作', '惊悚']]",,3134596,,8.4,,2000,百集聊斋之人鬼情缘‎ (2000)
"[['剧情', '战争']]",,2160144,,8.4,,2004,历史的天空‎ (2004)
[['剧情']],,2264216,,8.4,,1994,过把瘾‎ (1994)
,成吉思汗,,8.4,,2993072,,
,长沙保卫战,,8.4,,20388217,,
,风车,,8.4,,4934994,,
,伪装者,,8.4,,25994712,,
,绝对隐私,,8.4,,1776265,,
,神兵小将 第二部,,8.4,,26274367,,
,刑警本色,,8.4,,2340752,,
,说的就是你,,8.4,,26287394,,
,幻镜诺德琳,,8.4,,26966807,,
,毛骗 第一季,,8.4,,4888230,,
,北京人在纽约,,8.4,,2189642,,
[['剧情']],,2073771,,8.4,,2006,大校的女儿‎ (2006)
,知青,,8.4,,7163794,,
,爱是一颗幸福的子弹,,8.4,,2363848,,
,都市男女,,8.4,,2279822,,
,妙先生之火泽睽笑人传,,8.4,,25955745,,
,水浒少年,,8.4,,3082047,,
,逆水寒,,8.4,,2149791,,
,手机,,8.4,,4111333,,
,镖门,,8.4,,25752412,,
,叶落长安,,8.4,,6829658,,
"[['剧情', '悬疑']]",,25994712,,8.4,,2015,伪装者‎ (2015)
[['剧情']],,1776265,,8.4,,2005,绝对隐私‎ (2005)
[['战争']],,20388217,,8.4,,2014,长沙保卫战‎ (2014)
"[['传记', '历史']]",,2993072,,8.4,,2004,成吉思汗‎ (2004)
"[['犯罪', '悬疑']]",,4888230,,8.4,,2010,毛骗 第一季‎ (2010)
"[['剧情', '动画', '奇幻', '冒险']]",,26966807,,8.4,,2017,幻镜诺德琳‎ (2017)
"[['剧情', '爱情']]",,2189642,,8.4,,1993,北京人在纽约‎ (1993)
"[['剧情', '爱情', '家庭']]",,4934994,,8.4,,2011,风车‎ (2011)
[['喜剧']],,26287394,,8.4,,2014,说的就是你‎ (2014)
"[['剧情', '爱情']]",,2363848,,8.4,,2007,爱是一颗幸福的子弹‎ (2007)
"[['儿童', '动画', '奇幻', '冒险']]",,26274367,,8.4,,2008,神兵小将 第二部‎ (2008)
"[['剧情', '犯罪']]",,2340752,,8.4,,1999,刑警本色‎ (1999)
"[['剧情', '武侠', '古装']]",,2149791,,8.4,,2004,逆水寒‎ (2004)
"[['剧情', '儿童', '动作', '武侠']]",,3082047,,8.4,,2000,水浒少年‎ (2000)
[['动画']],,25955745,,8.4,,2014,妙先生之火泽睽笑人传‎ (2014)
[['喜剧']],,2279822,,8.4,,2002,都市男女‎ (2002)
"[['剧情', '历史', '家庭']]",,6829658,,8.4,,2011,叶落长安‎ (2011)
"[['剧情', '家庭']]",,4111333,,8.4,,2010,手机‎ (2010)
,来不及说我爱你,,8.4,,4135704,,
,纯真的年代,,8.4,,4238928,,
,麻辣隔壁·叁,,8.4,,25892766,,
,老板来了,,8.4,,25963286,,
,禽兽超人之迷雾围城,,8.4,,27083740,,
,西游记,,8.4,,5975033,,
,孝庄秘史,,8.4,,2157146,,
,凸变英雄 LEAF,,8.4,,27020958,,
,聊斋,,8.4,,3010196,,
,勇者大冒险 第一季,,8.4,,26365503,,
,有泪尽情流,,8.4,,2997426,,
"[['剧情', '爱情']]",,7163794,,8.4,,2012,知青‎ (2012)
,使命,,8.4,,3023694,,
,乔家大院,,8.3,,2382364,,
,你是我的幸福,,8.4,,6793343,,
,秦时明月之君临天下,,8.3,,20501094,,
,南侨机工英雄传,,8.4,,25980223,,
,中华上下五千年,,8.4,,3794352,,
"[['剧情', '爱情']]",,25752412,,8.4,,2014,镖门‎ (2014)
,家宴,,8.3,,20426982,,
,怪侠一枝梅,,8.3,,4861422,,
,黑鸟,,8.4,,5683858,,
"[['剧情', '爱情', '战争']]",,4135704,,8.4,,2010,来不及说我爱你‎ (2010)
[['喜剧']],,25892766,,8.4,,2014,麻辣隔壁·叁‎ (2014)
[['动画']],,27083740,,8.4,,2017,禽兽超人之迷雾围城‎ (2017)
"[['剧情', '喜剧']]",,25963286,,8.4,,2016,老板来了‎ (2016)
"[['动画', '悬疑', '奇幻', '冒险']]",,26365503,,8.4,,2015,勇者大冒险 第一季‎ (2015)
[['剧情']],,4238928,,8.4,,2013,纯真的年代‎ (2013)
"[['动画', '奇幻', '冒险']]",,5975033,,8.4,,2010,西游记‎ (2010)
"[['剧情', '家庭']]",,2997426,,8.4,,2004,有泪尽情流‎ (2004)
"[['剧情', '奇幻', '古装']]",,3010196,,8.4,,1987,聊斋‎ (1987)
"[['剧情', '喜剧', '动画']]",,27020958,,8.4,,2018,凸变英雄 LEAF‎ (2018)
"[['剧情', '传记']]",,2382364,,8.3,,2006,乔家大院‎ (2006)
"[['剧情', '喜剧', '爱情']]",,6793343,,8.4,,2011,你是我的幸福‎ (2011)
[[]],,3794352,,8.4,,1998,中华上下五千年‎ (1998)
"[['剧情', '战争']]",,25980223,,8.4,,2015,南侨机工英雄传‎ (2015)
"[['剧情', '动画', '历史', '武侠', '古装']]",,20501094,,8.3,,2014,秦时明月之君临天下‎ (2014)
"[['剧情', '历史', '古装']]",,2157146,,8.4,,2002,孝庄秘史‎ (2002)
,全家福,,8.3,,11533287,,
,女生日记之做决定事务所,,8.3,,26437176,,
,金粉世家,,8.3,,2157130,,
,神兵小将,,8.3,,22735528,,
,英雄,,8.3,,3434538,,
,血色残阳,,8.3,,3123922,,
,黑洞,,8.3,,2216379,,
,搭错车,,8.3,,1864216,,
,活着再见,,8.3,,26607296,,
,贫嘴张大民的幸福生活,,8.3,,2210241,,
,教室的那一间,,8.3,,30351548,,
"[['剧情', '爱情', '家庭']]",,20426982,,8.3,,2014,家宴‎ (2014)
[['剧情']],,3023694,,8.4,,2005,使命‎ (2005)
,金婚,,8.3,,2222629,,
,一级恐惧,,8.3,,2153515,,
,小龙人,,8.3,,2085721,,
,大过年,,8.3,,2382920,,
,插翅难逃,,8.3,,3041548,,
,约会专家,,8.3,,25661522,,
"[['剧情', '喜剧', '武侠', '古装']]",,4861422,,8.3,,2010,怪侠一枝梅‎ (2010)
"[['悬疑', '短片', '古装', '鬼怪']]",,5683858,,8.4,,2004,黑鸟‎ (2004)
,四十九日·祭,,8.3,,20388190,,
,绝对控制,,8.3,,2765450,,
,灵魂摆渡,,8.3,,25800263,,
"[['剧情', '动作', '悬疑']]",,3434538,,8.3,,2001,英雄‎ (2001)
[['剧情']],,26437176,,8.3,,2015,女生日记之做决定事务所‎ (2015)
"[['剧情', '悬疑', '爱情']]",,3123922,,8.3,,2005,血色残阳‎ (2005)
"[['儿童', '动作', '动画', '奇幻', '冒险']]",,22735528,,8.3,,2007,神兵小将‎ (2007)
"[['剧情', '家庭']]",,11533287,,8.3,,2013,全家福‎ (2013)
"[['爱情', '家庭']]",,2157130,,8.3,,2003,金粉世家‎ (2003)
"[['喜剧', '爱情']]",,30351548,,8.3,,2018,教室的那一间‎ (2018)
"[['剧情', '喜剧', '爱情', '家庭']]",,2210241,,8.3,,2000,贫嘴张大民的幸福生活‎ (2000)
"[['剧情', '犯罪']]",,26607296,,8.3,,2015,活着再见‎ (2015)
"[['剧情', '悬疑']]",,2216379,,8.3,,2001,黑洞‎ (2001)
"[['剧情', '历史', '战争', '犯罪']]",,20388190,,8.3,,2014,四十九日·祭‎ (2014)
"[['喜剧', '爱情']]",,25661522,,8.3,,2014,约会专家‎ (2014)
"[['剧情', '动作', '犯罪']]",,3041548,,8.3,,2002,插翅难逃‎ (2002)
[[]],,2382920,,8.3,,2007,大过年‎ (2007)
"[['剧情', '家庭']]",,1864216,,8.3,,2005,搭错车‎ (2005)
"[['儿童', '奇幻']]",,2085721,,8.3,,1992,小龙人‎ (1992)
"[['剧情', '惊悚', '恐怖', '鬼怪']]",,25800263,,8.3,,2014,灵魂摆渡‎ (2014)
[['剧情']],,2153515,,8.3,,1999,一级恐惧‎ (1999)
"[['剧情', '犯罪', '悬疑']]",,2765450,,8.3,,2002,绝对控制‎ (2002)
"[['剧情', '家庭']]",,2222629,,8.3,,2007,金婚‎ (2007)
,琉璃厂传奇,,8.3,,3681615,,
,冬至,,8.3,,6118626,,
,空镜子,,8.3,,2229563,,
,锦绣纪,,8.3,,26877401,,
,无心法师,,8.3,,26298756,,
,孔子春秋,,8.3,,4088842,,
,天剩我才,,8.3,,4840360,,
,中华勤学故事,,8.3,,3807847,,
,雄兵连,,8.3,,27059215,,
,北洋水师,,8.3,,2997310,,
,星辰变,,8.3,,30337864,,
,大浴女,,8.3,,2295768,,
,重案六组,,8.3,,2190981,,
,隋唐演义,,8.3,,4935089,,
,东方小故事,,8.3,,2156779,,
,有你才幸福,,8.3,,19899709,,
,故梦,,8.3,,3542360,,
,爱在苍茫大地,,8.3,,5040982,,
,真爱谎言,,8.3,,6905182,,
,十六岁的花季,,8.3,,2155359,,
"[['剧情', '犯罪']]",,6118626,,8.3,,2004,冬至‎ (2004)
"[['剧情', '古装']]",,3681615,,8.3,,1998,琉璃厂传奇‎ (1998)
"[['剧情', '传记', '历史', '战争']]",,4088842,,8.3,,2011,孔子春秋‎ (2011)
[[]],,26877401,,8.3,,2016,锦绣纪‎ (2016)
"[['剧情', '喜剧', '悬疑']]",,26298756,,8.3,,2015,无心法师‎ (2015)
"[['剧情', '家庭']]",,2229563,,8.3,,2001,空镜子‎ (2001)
"[['剧情', '家庭', '儿童']]",,2295768,,8.3,,2007,大浴女‎ (2007)
"[['动画', '奇幻', '武侠']]",,30337864,,8.3,,2018,星辰变‎ (2018)
"[['剧情', '历史', '战争', '古装']]",,2997310,,8.3,,1992,北洋水师‎ (1992)
"[['剧情', '儿童', '历史', '古装']]",,2156779,,8.3,,1994,东方小故事‎ (1994)
"[['剧情', '家庭']]",,19899709,,8.3,,2012,有你才幸福‎ (2012)
"[['剧情', '喜剧']]",,4840360,,8.3,,2010,天剩我才‎ (2010)
"[['剧情', '喜剧', '科幻', '动画']]",,27059215,,8.3,,2017,雄兵连‎ (2017)
"[['儿童', '传记', '历史', '动画']]",,3807847,,8.3,,2004,中华勤学故事‎ (2004)
"[['剧情', '传记', '历史', '爱情']]",,3542360,,8.3,,2009,故梦‎ (2009)
,冰山上的来客,,8.3,,3543974,,
,龙器,,8.3,,25927993,,
,营盘镇警事,,8.3,,10740289,,
,余罪 第一季,,8.3,,26363830,,
,钢铁年代,,8.3,,4281591,,
,悬崖,,8.3,,6965622,,
,开心宝贝,,8.3,,5446257,,
,四世同堂,,8.3,,3736648,,
,孽债,,8.3,,2208924,,
,开心宝贝之开心超人,,8.3,,6989761,,
,幸福来敲门,,8.3,,5966739,,
,BRAVO东东,,8.3,,2993081,,
,我们无处安放的青春,,8.2,,2346994,,
,贺兰雪,,8.3,,2357331,,
,李春天的春天,,8.2,,5948622,,
"[['剧情', '爱情']]",,2155359,,8.3,,1989,十六岁的花季‎ (1989)
"[['剧情', '犯罪']]",,2190981,,8.3,,2001,重案六组‎ (2001)
"[['剧情', '历史', '战争', '古装']]",,4935089,,8.3,,1996,隋唐演义‎ (1996)
,浴血重生,,8.3,,25845978,,
,少年歌行,,8.3,,30345127,,
,我的娜塔莎,,8.2,,5351797,,
,人民的名义,,8.2,,26727273,,
,画江湖之不良人,,8.2,,26743541,,
[['家庭']],,6905182,,8.3,,2011,真爱谎言‎ (2011)
"[['剧情', '悬疑']]",,25927993,,8.3,,2016,龙器‎ (2016)
"[['剧情', '家庭']]",,5040982,,8.3,,2010,爱在苍茫大地‎ (2010)
[[]],,3543974,,8.3,,2006,冰山上的来客‎ (2006)
"[['剧情', '传记', '犯罪']]",,10740289,,8.3,,2012,营盘镇警事‎ (2012)
[['剧情']],,25845978,,8.3,,2016,浴血重生‎ (2016)
"[['剧情', '犯罪', '悬疑']]",,26363830,,8.3,,2016,余罪 第一季‎ (2016)
[[]],,2357331,,8.3,,1995,贺兰雪‎ (1995)
"[['剧情', '喜剧', '爱情']]",,5948622,,8.2,,2011,李春天的春天‎ (2011)
"[['剧情', '爱情', '家庭']]",,5966739,,8.3,,2011,幸福来敲门‎ (2011)
"[['剧情', '爱情']]",,2346994,,8.2,,2007,我们无处安放的青春‎ (2007)
"[['喜剧', '动画', '短片']]",,2993081,,8.3,,2004,BRAVO东东‎ (2004)
"[['儿童', '喜剧', '科幻', '动画', '冒险']]",,6989761,,8.3,,2011,开心宝贝之开心超人‎ (2011)
"[['儿童', '动画']]",,5446257,,8.3,,2010,开心宝贝‎ (2010)
[['剧情']],,2208924,,8.3,,1994,孽债‎ (1994)
[['剧情']],,3736648,,8.3,,2009,四世同堂‎ (2009)
"[['武侠', '古装']]",,26743541,,8.2,,2016,画江湖之不良人‎ (2016)
"[['剧情', '犯罪', '悬疑']]",,26727273,,8.2,,2017,人民的名义‎ (2017)
"[['动画', '奇幻', '古装']]",,30345127,,8.3,,2018,少年歌行‎ (2018)
"[['剧情', '战争']]",,5351797,,8.2,,2012,我的娜塔莎‎ (2012)
[['剧情']],,4281591,,8.3,,2011,钢铁年代‎ (2011)
,川军团血战到底,,8.2,,6839157,,
,河神,,8.2,,26776350,,
,忽而今夏,,8.2,,27041389,,
,万万没想到 第一季,,8.2,,24904361,,
,无证之罪,,8.2,,26930540,,
,刀锋1937,,8.2,,3009081,,
,高粱红了,,8.2,,4287155,,
,假如没有遇见你,,8.2,,30200988,,
,中华传统美德故事,,8.2,,4833540,,
,外来媳妇本地郎,,8.2,,2989936,,
,小电脑和老箱子,,8.2,,2156778,,
,平凡的世界,,8.2,,3150372,,
,报告老板 番外篇,,8.2,,25887289,,
,民兵葛二蛋,,8.2,,6855115,,
,嫁衣,,8.2,,3696533,,
,少年锦衣卫 第二季,,8.2,,27157721,,
,少年锦衣卫 第一季,,8.2,,26896964,,
,杀不死,,8.2,,26772013,,
,天盛长歌,,8.2,,26761328,,
,道北人,,8.2,,2237972,,
[['剧情']],,27041389,,8.2,,2018,忽而今夏‎ (2018)
"[['剧情', '喜剧', '短片']]",,24904361,,8.2,,2013,万万没想到 第一季‎ (2013)
"[['犯罪', '悬疑']]",,26930540,,8.2,,2017,无证之罪‎ (2017)
"[['剧情', '悬疑']]",,26776350,,8.2,,2017,河神‎ (2017)
"[['历史', '战争']]",,6839157,,8.2,,2011,川军团血战到底‎ (2011)
[['喜剧']],,2989936,,8.2,,2000,外来媳妇本地郎‎ (2000)
"[['儿童', '动画']]",,2156778,,8.2,,1997,小电脑和老箱子‎ (1997)
"[['剧情', '动画', '儿童', '传记', '历史', '战争']]",,4833540,,8.2,,1997,中华传统美德故事‎ (1997)
"[['动画', '武侠']]",,26896964,,8.2,,2017,少年锦衣卫 第一季‎ (2017)
"[['剧情', '战争']]",,4287155,,8.2,,2010,高粱红了‎ (2010)
"[['剧情', '动作']]",,3009081,,8.2,,2005,刀锋1937‎ (2005)
